    [84, 93, 63, 100, 62, 74, 16, 7, 19, 62, 57, 49, 87, 8, 70, 55, 27, 84, 8, 11, 43, 73, 18, 78, 77, 37, 1, 62, 92, 93, 9, 57, 37, 23, 86, 85, 0, 83, 1, 42, 26, 90, 50, 44, 97, 27, 95, 17, 8, 0, 27, 60, 49, 9, 97, 70, 100, 8, 0, 93, 17, 97, 15, 86, 89, 53, 11, 56, 50, 99, 47, 13, 73, 51, 84, 50, 44, 58, 33, 74, 41, 61, 97, 35, 99, 67, 20, 23, 1, 30, 34, 59, 67, 37, 85, 95, 84, 79, 41, 85],
    [50, 40, 8, 74, 21, 43, 52, 13, 24, 85, 49, 48, 91, 34, 95, 69, 76, 91, 5, 16, 39, 30, 5, 70, 54, 20, 45, 70, 14, 36, 38, 30, 58, 74, 87, 83, 95, 28, 93, 35, 80, 60, 67, 2, 60, 9, 27, 72, 15, 71, 2, 74, 30, 19, 3, 8, 46, 83, 50, 10, 72, 30, 34, 51, 11, 35, 93, 83, 98, 25, 9, 78, 19, 28, 83, 23, 83, 87, 13, 36, 24, 47, 25, 64, 14, 47, 79, 86, 47, 65, 16, 38, 84, 71, 11, 47, 4, 78, 11, 47],
    [81, 16, 52, 73, 40, 22, 26, 89, 61, 75, 53, 88, 36, 80, 27, 100, 12, 6, 37, 58, 10, 96, 89, 74, 52, 82, 46, 50, 90, 21, 26, 23, 58, 35, 29, 83, 98, 36, 52, 98, 54, 78, 19, 56, 39, 30, 72, 99, 53, 1, 12, 8, 39, 93, 62, 100, 62, 44, 37, 85, 85, 64, 42, 81, 93, 26, 0, 100, 87, 84, 50, 37, 60, 4, 77, 36, 19, 75, 5, 26, 12, 78, 61, 17, 20, 81, 61, 17, 59, 30, 72, 47, 68, 8, 0, 67, 4, 68, 86, 29],
    [93, 36, 96, 12, 88, 21, 96, 16, 17, 38, 73, 38, 4, 77, 39, 8, 100, 17, 84, 53, 59, 92, 65, 66, 79, 34, 69, 12, 34, 69, 27, 100, 100, 93, 26, 65, 5, 6, 33, 10, 52, 9, 63, 14, 22, 61, 42, 8, 35, 68, 55, 35, 85, 9, 57, 0, 99, 76, 50, 98, 84, 65, 96, 94, 24, 86, 91, 5, 83, 37, 96, 41, 2, 4, 64, 42, 1, 41, 89, 3, 37, 9, 61, 34, 71, 67, 32, 77, 75, 82, 23, 15, 94, 17, 73, 97, 83, 63, 50, 19],
    [89, 80, 51, 95, 75, 40, 99, 29, 63, 44, 90, 2, 66, 54, 50, 94, 13, 5, 90, 14, 63, 86, 65, 6, 88, 31, 83, 1, 32, 3, 42, 86, 63, 42, 88, 98, 90, 5, 97, 62, 2, 43, 34, 94, 78, 11, 6, 41, 38, 10, 34, 100, 85, 45, 66, 59, 48, 43, 47, 11, 37, 36, 16, 71, 51, 27, 89, 33, 56, 3, 24, 53, 75, 63, 94, 24, 5, 53, 0, 1, 63, 30, 46, 23, 85, 68, 42, 59, 54, 25, 2, 96, 95, 9, 52, 3, 1, 64, 71, 22],
    [88, 28, 6, 17, 84, 94, 45, 48, 85, 8, 40, 24, 49, 98, 74, 75, 67, 34, 44, 14, 44, 93, 91, 55, 43, 92, 31, 85, 3, 56, 85, 54, 28, 60, 13, 13, 46, 43, 61, 66, 44, 99, 49, 11, 95, 44, 49, 80, 10, 27, 17, 71, 97, 2, 1, 66, 76, 92, 43, 55, 14, 100, 96, 39, 100, 71, 8, 26, 71, 42, 62, 76, 56, 22, 63, 79, 37, 82, 62, 85, 40, 8, 3, 86, 11, 53, 32, 13, 97, 8, 74, 92, 68, 55, 36, 49, 66, 13, 32, 0],
    [80, 70, 22, 90, 86, 92, 80, 48, 49, 16, 4, 69, 32, 61, 1, 32, 64, 64, 80, 3, 48, 54, 12, 40, 26, 83, 54, 74, 45, 45, 86, 63, 17, 77, 72, 42, 94, 96, 95, 69, 53, 86, 82, 3, 58, 58, 90, 79, 89, 52, 94, 51, 44, 66, 100, 69, 64, 69, 92, 89, 9, 66, 24, 37, 52, 13, 7, 11, 68, 52, 16, 94, 15, 78, 8, 84, 81, 87, 1, 19, 97, 43, 36, 23, 41, 16, 55, 20, 12, 16, 20, 53, 91, 50, 9, 19, 49, 91, 36, 2],
    [26, 70, 31, 35, 97, 88, 19, 7, 10, 2, 66, 3, 90, 19, 88, 13, 26, 75, 77, 4, 25, 67, 80, 37, 90, 75, 94, 34, 10, 95, 99, 6, 96, 94, 93, 73, 97, 15, 69, 59, 83, 59, 41, 50, 73, 13, 5, 77, 63, 22, 3, 22, 38, 82, 20, 42, 86, 18, 20, 96, 3, 35, 90, 57, 37, 37, 81, 17, 73, 40, 16, 84, 35, 94, 90, 80, 75, 65, 68, 0, 29, 51, 69, 13, 53, 66, 39, 32, 18, 85, 46, 9, 14, 95, 72, 0, 8, 48, 51, 36],
    [100, 79, 85, 89, 99, 43, 99, 33, 8, 44, 27, 2, 85, 26, 8, 57, 23, 72, 78, 0, 55, 48, 32, 39, 94, 36, 60, 68, 52, 7, 62, 69, 94, 2, 77, 69, 13, 98, 52, 21, 27, 79, 47, 53, 82, 32, 53, 14, 86, 63, 50, 11, 24, 86, 39, 32, 69, 95, 75, 42, 9, 97, 91, 46, 17, 54, 55, 56, 72, 90, 78, 37, 51, 8, 39, 68, 81, 86, 17, 77, 96, 24, 70, 83, 42, 29, 39, 44, 94, 89, 2, 52, 48, 75, 45, 28, 84, 52, 62, 41],
    [60, 58, 72, 33, 88, 84, 56, 11, 14, 51, 67, 26, 42, 9, 78, 9, 46, 8, 18, 16, 73, 4, 17, 83, 93, 68, 2, 21, 33, 70, 25, 18, 42, 80, 23, 79, 56, 16, 25, 77, 57, 43, 20, 61, 39, 97, 14, 83, 15, 94, 45, 65, 53, 61, 55, 60, 40, 97, 34, 87, 96, 63, 7, 68, 28, 2, 71, 71, 93, 44, 11, 30, 30, 11, 48, 73, 62, 26, 88, 63, 66, 15, 69, 25, 10, 95, 20, 84, 52, 34, 9, 87, 77, 13, 37, 85, 64, 38, 19, 87],
    [4, 50, 60, 95, 57, 49, 86, 19, 73, 10, 45, 38, 71, 21, 88, 56, 98, 10, 12, 75, 10, 82, 77, 73, 12, 56, 87, 4, 47, 82, 92, 44, 21, 98, 100, 94, 56, 87, 72, 59, 24, 72, 3, 100, 87, 32, 66, 49, 81, 98, 41, 85, 43, 5, 26, 95, 97, 5, 31, 79, 81, 36, 19, 77, 77, 27, 18, 77, 8, 83, 32, 18, 75, 98, 62, 36, 55, 33, 10, 74, 33, 31, 71, 2, 28, 33, 22, 39, 73, 83, 30, 33, 61, 55, 60, 23, 31, 2, 11, 97],
    [8, 41, 75, 77, 44, 43, 50, 34, 98, 72, 20, 74, 34, 21, 61, 21, 94, 28, 67, 71, 24, 68, 50, 41, 72, 14, 100, 34, 6, 38, 100, 35, 21, 34, 80, 50, 72, 86, 71, 82, 19, 65, 6, 3, 95, 100, 4, 89, 18, 66, 22, 74, 56, 65, 12, 44, 1, 85, 88, 69, 10, 88, 70, 73, 86, 72, 11, 9, 80, 17, 42, 49, 30, 22, 36, 68, 93, 43, 20, 66, 32, 41, 98, 50, 68, 82, 30, 71, 99, 64, 64, 84, 61, 14, 63, 67, 96, 34, 47, 71],
    [84, 53, 33, 4, 74, 25, 72, 19, 40, 16, 64, 73, 32, 54, 64, 71, 25, 81, 30, 100, 53, 74, 86, 21, 3, 95, 63, 36, 34, 36, 33, 48, 37, 58, 47, 37, 20, 89, 61, 63, 92, 56, 0, 78, 86, 71, 26, 82, 43, 0, 69, 70, 49, 65, 11, 72, 16, 38, 69, 23, 4, 18, 20, 86, 79, 45, 25, 52, 22, 71, 64, 96, 43, 36, 94, 54, 53, 89, 24, 95, 67, 55, 74, 33, 4, 96, 86, 62, 100, 4, 54, 88, 7, 26, 25, 25, 99, 15, 71, 81],
    [25, 88, 59, 21, 65, 60, 28, 22, 34, 34, 70, 95, 67, 78, 8, 98, 90, 46, 100, 1, 33, 2, 51, 48, 21, 86, 81, 4, 72, 24, 63, 68, 89, 39, 58, 22, 35, 52, 68, 49, 42, 54, 77, 41, 20, 96, 80, 62, 67, 79, 36, 65, 44, 17, 53, 78, 1, 11, 62, 18, 18, 10, 35, 13, 78, 43, 0, 98, 74, 5, 26, 77, 8, 54, 100, 29, 23, 98, 77, 8, 51, 37, 65, 97, 80, 58, 93, 60, 74, 61, 12, 9, 53, 71, 81, 56, 35, 44, 46, 48],
    [62, 48, 3, 23, 74, 59, 84, 81, 61, 99, 4, 85, 74, 61, 87, 2, 23, 99, 49, 88, 26, 60, 74, 56, 89, 68, 8, 2, 56, 51, 19, 51, 68, 7, 67, 24, 8, 23, 95, 91, 25, 0, 36, 90, 94, 91, 100, 4, 50, 51, 14, 53, 48, 44, 15, 90, 23, 68, 89, 54, 33, 39, 14, 85, 8, 94, 20, 76, 87, 58, 10, 48, 85, 49, 55, 44, 0, 14, 52, 79, 92, 36, 79, 36, 1, 48, 17, 3, 67, 44, 19, 87, 71, 80, 75, 95, 76, 22, 83, 92],
    [57, 81, 25, 92, 83, 5, 30, 52, 71, 40, 18, 79, 43, 68, 69, 53, 12, 19, 97, 41, 0, 53, 56, 68, 71, 44, 78, 9, 50, 28, 35, 77, 37, 42, 20, 40, 75, 52, 6, 75, 51, 43, 28, 72, 54, 5, 24, 17, 97, 55, 31, 17, 86, 48, 14, 99, 74, 91, 95, 37, 72, 52, 1, 8, 82, 21, 27, 1, 100, 58, 85, 28, 6, 35, 78, 83, 10, 63, 85, 51, 87, 98, 71, 34, 36, 98, 70, 82, 80, 70, 89, 32, 32, 63, 7, 37, 47, 37, 33, 86],
    [35, 6, 24, 13, 25, 50, 41, 82, 0, 75, 35, 28, 71, 15, 8, 62, 13, 100, 49, 21, 3, 11, 62, 13, 10, 51, 50, 68, 4, 1, 9, 37, 68, 19, 21, 48, 21, 88, 27, 62, 80, 69, 48, 71, 85, 43, 83, 35, 47, 35, 43, 16, 84, 94, 67, 76, 11, 34, 99, 34, 51, 4, 13, 40, 58, 14, 74, 33, 51, 81, 84, 30, 87, 37, 60, 30, 45, 65, 16, 56, 69, 50, 60, 78, 72, 8, 20, 17, 50, 46, 55, 61, 5, 87, 68, 98, 94, 25, 16, 18],
    [70, 79, 64, 62, 56, 30, 87, 57, 99, 60, 99, 84, 11, 15, 21, 47, 97, 79, 61, 66, 64, 82, 92, 71, 77, 5, 76, 84, 63, 26, 39, 17, 25, 48, 61, 9, 13, 85, 26, 45, 96, 16, 41, 42, 96, 27, 85, 50, 48, 30, 8, 17, 24, 70, 64, 39, 3, 12, 9, 8, 49, 93, 12, 39, 66, 14, 38, 71, 23, 90, 5, 29, 80, 54, 96, 58, 28, 33, 41, 14, 34, 32, 19, 0, 58, 92, 7, 98, 47, 4, 30, 26, 100, 39, 32, 40, 67, 18, 18, 67],
    [9, 36, 57, 87, 11, 0, 23, 44, 80, 89, 73, 25, 76, 24, 33, 6, 98, 36, 0, 35, 25, 33, 24, 69, 43, 21, 73, 72, 76, 52, 13, 99, 44, 61, 28, 29, 61, 43, 31, 38, 61, 28, 49, 27, 14, 1, 59, 81, 47, 73, 44, 61, 86, 64, 8, 12, 25, 0, 64, 31, 75, 61, 44, 49, 19, 78, 63, 51, 71, 28, 29, 92, 87, 44, 0, 35, 73, 49, 11, 39, 12, 80, 53, 72, 21, 29, 81, 50, 0, 77, 60, 55, 69, 71, 76, 52, 32, 57, 38, 4],
    [48, 85, 80, 20, 79, 61, 19, 82, 44, 94, 7, 92, 11, 17, 40, 55, 25, 42, 36, 63, 88, 23, 19, 9, 53, 47, 42, 83, 47, 77, 76, 43, 23, 55, 44, 29, 44, 47, 49, 67, 43, 34, 65, 16, 75, 23, 84, 4, 74, 96, 38, 53, 21, 9, 95, 95, 36, 49, 9, 10, 28, 82, 76, 13, 72, 78, 14, 96, 62, 70, 34, 15, 52, 23, 36, 62, 0, 72, 48, 10, 91, 31, 32, 44, 13, 75, 92, 8, 8, 49, 82, 29, 7, 88, 29, 48, 55, 19, 14, 58],
    [2, 3, 65, 64, 18, 6, 99, 89, 65, 57, 24, 38, 52, 62, 4, 78, 85, 94, 34, 34, 23, 72, 79, 18, 96, 70, 86, 94, 47, 83, 44, 71, 13, 84, 22, 35, 10, 99, 86, 40, 66, 78, 70, 90, 14, 66, 79, 17, 46, 16, 50, 36, 85, 90, 68, 84, 98, 60, 56, 22, 33, 25, 81, 44, 16, 2, 26, 8, 35, 36, 9, 57, 82, 20, 100, 53, 52, 67, 46, 63, 88, 75, 86, 48, 27, 13, 3, 49, 9, 26, 12, 57, 70, 51, 83, 30, 81, 67, 5, 31],
    [60, 33, 66, 16, 4, 86, 51, 18, 90, 38, 97, 98, 34, 39, 88, 97, 6, 75, 18, 97, 85, 18, 31, 16, 29, 4, 88, 12, 41, 46, 19, 90, 69, 38, 97, 4, 97, 3, 10, 39, 53, 97, 29, 8, 14, 22, 32, 4, 88, 32, 23, 28, 46, 96, 12, 44, 78, 81, 95, 39, 33, 44, 99, 0, 26, 43, 24, 90, 51, 12, 53, 46, 13, 38, 87, 22, 97, 86, 30, 58, 85, 78, 81, 50, 47, 61, 16, 31, 45, 69, 76, 86, 66, 9, 77, 11, 57, 3, 34, 93],
    [28, 40, 65, 22, 82, 2, 38, 75, 18, 28, 70, 86, 97, 27, 96, 93, 51, 54, 20, 64, 59, 64, 25, 8, 41, 54, 59, 100, 3, 6, 50, 75, 100, 92, 7, 64, 28, 69, 55, 98, 55, 6, 51, 73, 91, 35, 73, 100, 22, 22, 67, 4, 9, 78, 53, 71, 66, 74, 94, 71, 94, 68, 62, 68, 80, 4, 69, 81, 52, 28, 69, 31, 38, 67, 87, 38, 43, 74, 54, 85, 86, 3, 15, 63, 39, 39, 62, 90, 63, 80, 91, 0, 73, 91, 50, 98, 78, 67, 100, 71],
    [52, 7, 65, 63, 10, 43, 32, 50, 80, 22, 68, 68, 59, 83, 98, 60, 83, 5, 46, 18, 55, 73, 21, 74, 71, 36, 67, 29, 30, 4, 37, 65, 62, 40, 70, 19, 58, 22, 2, 42, 9, 35, 100, 80, 46, 53, 62, 14, 29, 7, 46, 93, 18, 70, 81, 9, 44, 33, 3, 58, 73, 18, 0, 24, 10, 63, 34, 62, 95, 58, 36, 21, 46, 28, 6, 41, 56, 45, 42, 39, 41, 17, 67, 41, 8, 58, 85, 24, 72, 26, 29, 11, 12, 77, 83, 77, 28, 15, 6, 6],
    [69, 13, 0, 45, 48, 65, 28, 1, 68, 85, 17, 59, 37, 80, 96, 85, 9, 91, 72, 85, 26, 64, 5, 69, 22, 99, 1, 0, 56, 37, 55, 69, 52, 7, 26, 98, 47, 82, 89, 16, 7, 42, 88, 48, 17, 20, 24, 82, 4, 24, 68, 67, 41, 80, 98, 84, 28, 33, 62, 0, 33, 15, 68, 69, 62, 69, 17, 96, 8, 5, 61, 43, 10, 39, 78, 54, 77, 50, 40, 88, 14, 60, 40, 32, 70, 45, 11, 81, 68, 81, 54, 73, 31, 73, 40, 71, 48, 15, 6, 5],
    [61, 81, 64, 2, 74, 70, 14, 31, 24, 13, 49, 85, 73, 57, 25, 25, 28, 42, 83, 17, 32, 4, 25, 49, 30, 33, 64, 44, 52, 14, 83, 93, 62, 57, 48, 59, 66, 39, 28, 46, 4, 61, 92, 70, 48, 39, 14, 47, 11, 35, 11, 95, 43, 26, 22, 91, 38, 51, 31, 47, 93, 67, 90, 93, 100, 61, 38, 27, 1, 23, 48, 37, 79, 100, 68, 14, 64, 20, 47, 55, 7, 38, 62, 87, 71, 37, 24, 8, 90, 84, 10, 93, 9, 19, 51, 17, 2, 29, 27, 99],
    [27, 60, 17, 80, 37, 26, 22, 48, 46, 37, 66, 86, 26, 21, 54, 15, 22, 83, 62, 58, 7, 40, 75, 71, 22, 38, 84, 8, 17, 19, 85, 90, 99, 5, 93, 51, 81, 34, 9, 28, 8, 69, 46, 68, 26, 12, 30, 59, 71, 85, 98, 19, 7, 87, 50, 9, 22, 61, 52, 92, 99, 2, 1, 13, 47, 16, 8, 35, 40, 28, 15, 99, 97, 50, 26, 54, 20, 66, 91, 67, 31, 50, 38, 15, 85, 79, 19, 50, 93, 87, 94, 20, 1, 29, 84, 6, 91, 97, 20, 7],
    [96, 91, 37, 80, 70, 15, 59, 58, 89, 16, 45, 94, 43, 24, 64, 37, 5, 90, 22, 78, 69, 66, 29, 29, 95, 6, 72, 34, 15, 100, 34, 85, 5, 64, 31, 74, 73, 95, 74, 49, 23, 17, 76, 63, 55, 79, 7, 25, 26, 54, 40, 32, 10, 97, 14, 83, 13, 42, 88, 19, 97, 38, 48, 98, 59, 67, 72, 42, 36, 13, 45, 33, 96, 14, 29, 19, 27, 95, 46, 96, 73, 94, 77, 63, 54, 16, 49, 62, 0, 14, 70, 75, 39, 24, 88, 73, 97, 56, 53, 60],
    [21, 47, 66, 87, 21, 17, 18, 96, 96, 76, 86, 55, 75, 76, 37, 34, 19, 87, 3, 31, 89, 63, 89, 86, 87, 55, 72, 85, 78, 49, 82, 86, 56, 55, 42, 81, 40, 5, 54, 100, 30, 42, 49, 49, 8, 24, 40, 46, 21, 38, 45, 78, 75, 36, 30, 69, 69, 27, 58, 48, 96, 60, 73, 7, 50, 27, 37, 76, 8, 95, 23, 79, 30, 90, 38, 67, 35, 93, 35, 41, 11, 96, 95, 19, 17, 73, 34, 15, 66, 53, 54, 81, 94, 100, 76, 53, 30, 11, 57, 36],
    [80, 4, 82, 43, 89, 93, 85, 53, 87, 36, 72, 39, 94, 86, 70, 16, 9, 40, 52, 40, 78, 53, 42, 84, 1, 54, 78, 13, 26, 26, 56, 24, 57, 49, 93, 23, 88, 26, 75, 13, 7, 60, 88, 53, 81, 10, 4, 61, 100, 36, 51, 2, 33, 30, 54, 38, 85, 29, 29, 56, 0, 10, 49, 72, 60, 14, 28, 29, 8, 80, 8, 15, 45, 26, 59, 70, 72, 62, 40, 18, 51, 10, 33, 12, 0, 52, 66, 80, 11, 15, 17, 77, 71, 29, 47, 20, 71, 90, 60, 17],
    [55, 34, 27, 89, 38, 18, 13, 86, 50, 47, 36, 92, 21, 66, 31, 14, 60, 67, 52, 30, 55, 87, 78, 80, 23, 28, 45, 54, 46, 4, 60, 27, 55, 28, 68, 100, 29, 55, 13, 70, 87, 97, 48, 60, 84, 71, 95, 47, 18, 56, 52, 54, 74, 27, 32, 63, 62, 21, 81, 68, 38, 97, 12, 79, 47, 58, 58, 47, 86, 72, 55, 85, 85, 54, 29, 62, 39, 68, 0, 38, 50, 78, 19, 88, 7, 66, 9, 20, 88, 12, 27, 15, 50, 50, 57, 41, 89, 73, 68, 31],
    [45, 19, 32, 73, 0, 66, 63, 35, 22, 30, 14, 62, 75, 87, 55, 63, 76, 92, 64, 32, 96, 32, 10, 72, 4, 91, 35, 28, 1, 63, 96, 5, 27, 88, 11, 51, 34, 54, 100, 29, 84, 22, 93, 49, 40, 74, 94, 53, 12, 2, 37, 61, 55, 34, 57, 74, 17, 56, 39, 45, 67, 72, 70, 93, 27, 40, 97, 35, 23, 98, 58, 27, 53, 28, 81, 91, 53, 25, 75, 40, 26, 8, 70, 69, 34, 22, 21, 98, 24, 84, 68, 83, 66, 30, 36, 9, 48, 72, 34, 61],
    [95, 16, 4, 1, 19, 6, 88, 63, 70, 50, 41, 84, 8, 97, 63, 84, 7, 79, 35, 0, 32, 8, 70, 67, 83, 50, 21, 7, 89, 53, 64, 87, 99, 14, 88, 97, 27, 6, 92, 57, 15, 63, 31, 18, 94, 100, 17, 45, 45, 5, 99, 88, 44, 59, 22, 38, 89, 57, 37, 67, 38, 87, 51, 14, 80, 62, 55, 34, 38, 19, 46, 29, 33, 15, 76, 99, 69, 16, 25, 55, 34, 26, 77, 43, 90, 4, 92, 45, 18, 38, 38, 2, 75, 12, 0, 32, 52, 79, 27, 0],
    [96, 20, 25, 95, 46, 31, 77, 47, 69, 10, 37, 89, 58, 70, 44, 19, 83, 19, 0, 49, 25, 51, 94, 39, 62, 8, 92, 48, 22, 10, 39, 1, 28, 10, 11, 72, 54, 2, 42, 94, 21, 61, 34, 97, 62, 33, 31, 95, 96, 23, 32, 64, 53, 18, 92, 68, 23, 8, 23, 38, 57, 91, 31, 92, 12, 86, 99, 32, 95, 26, 77, 59, 38, 21, 70, 4, 13, 56, 9, 58, 42, 45, 31, 28, 92, 86, 71, 45, 9, 16, 28, 91, 71, 31, 28, 30, 22, 75, 56, 19],
    [94, 76, 77, 69, 55, 15, 20, 45, 42, 59, 39, 33, 64, 31, 10, 39, 72, 22, 87, 71, 77, 49, 75, 21, 93, 40, 56, 22, 2, 0, 40, 33, 71, 4, 19, 92, 13, 72, 98, 18, 30, 66, 42, 46, 57, 64, 42, 41, 54, 86, 76, 84, 37, 46, 88, 19, 71, 87, 12, 3, 96, 5, 91, 51, 5, 92, 73, 55, 5, 36, 28, 50, 45, 97, 77, 30, 55, 56, 30, 22, 60, 8, 65, 9, 17, 53, 54, 57, 77, 29, 68, 3, 49, 10, 3, 27, 25, 67, 84, 6],
    [55, 10, 55, 96, 42, 58, 0, 28, 88, 75, 96, 54, 56, 88, 28, 23, 90, 42, 37, 45, 98, 72, 95, 26, 68, 66, 96, 25, 73, 99, 28, 65, 52, 83, 15, 46, 76, 54, 1, 1, 49, 37, 1, 3, 49, 80, 97, 42, 91, 32, 2, 84, 25, 14, 86, 100, 50, 91, 81, 68, 36, 18, 0, 70, 80, 84, 66, 19, 41, 44, 80, 64, 84, 31, 47, 15, 76, 51, 34, 80, 38, 76, 48, 60, 8, 53, 46, 83, 5, 72, 79, 14, 70, 45, 75, 52, 51, 27, 57, 98],
    [82, 75, 31, 53, 83, 71, 12, 74, 63, 26, 78, 47, 68, 27, 50, 15, 28, 53, 92, 30, 70, 17, 91, 1, 8, 34, 81, 61, 8, 62, 28, 79, 82, 83, 13, 36, 84, 84, 87, 25, 54, 18, 52, 23, 33, 35, 78, 73, 45, 30, 6, 88, 79, 92, 77, 39, 62, 97, 29, 43, 76, 94, 17, 68, 85, 46, 90, 97, 55, 73, 97, 51, 15, 56, 11, 83, 85, 75, 95, 74, 80, 4, 40, 60, 11, 9, 92, 19, 18, 83, 99, 51, 77, 30, 77, 77, 22, 20, 8, 82],
    [14, 62, 70, 46, 39, 69, 14, 1, 96, 91, 71, 23, 91, 76, 46, 21, 93, 4, 4, 71, 26, 79, 85, 71, 13, 49, 57, 27, 22, 32, 8, 31, 52, 39, 69, 0, 0, 72, 25, 39, 91, 14, 15, 58, 77, 52, 46, 67, 22, 9, 98, 20, 23, 16, 95, 52, 85, 13, 11, 82, 52, 57, 65, 94, 47, 15, 93, 73, 27, 96, 61, 26, 24, 82, 60, 40, 36, 4, 54, 81, 52, 55, 6, 15, 10, 66, 75, 28, 26, 88, 43, 96, 25, 12, 2, 90, 63, 86, 60, 41],
    [40, 85, 50, 60, 15, 37, 13, 79, 42, 11, 85, 33, 29, 41, 64, 19, 22, 87, 11, 42, 18, 26, 41, 16, 19, 76, 86, 3, 22, 31, 68, 73, 72, 39, 94, 33, 33, 12, 92, 33, 50, 1, 50, 28, 3, 13, 17, 56, 22, 85, 81, 86, 94, 3, 48, 12, 3, 41, 70, 30, 59, 42, 64, 59, 67, 31, 69, 55, 75, 26, 18, 23, 29, 65, 48, 99, 54, 84, 65, 41, 34, 84, 81, 63, 67, 14, 59, 80, 55, 46, 89, 15, 60, 37, 69, 86, 36, 50, 68, 87],
    [30, 24, 59, 69, 73, 98, 65, 68, 44, 4, 73, 62, 73, 64, 6, 65, 47, 32, 48, 12, 87, 72, 98, 77, 78, 49, 44, 37, 46, 95, 29, 3, 81, 30, 32, 17, 55, 71, 28, 17, 19, 49, 84, 45, 98, 88, 94, 56, 77, 68, 96, 33, 31, 60, 44, 90, 29, 98, 11, 76, 59, 54, 13, 76, 63, 16, 19, 85, 12, 47, 44, 57, 95, 13, 18, 77, 30, 84, 19, 54, 51, 23, 74, 84, 73, 57, 61, 17, 63, 96, 16, 9, 18, 67, 25, 1, 56, 35, 79, 94],
    [27, 0, 7, 37, 77, 15, 13, 58, 11, 27, 28, 72, 65, 44, 83, 48, 52, 26, 33, 1, 3, 4, 50, 55, 88, 96, 57, 79, 64, 58, 80, 97, 67, 29, 9, 10, 95, 25, 87, 22, 10, 99, 75, 66, 21, 57, 72, 74, 100, 17, 2, 19, 17, 47, 98, 15, 94, 47, 59, 12, 17, 55, 98, 2, 75, 57, 42, 75, 85, 46, 97, 33, 14, 47, 70, 87, 19, 3, 44, 57, 67, 71, 92, 46, 73, 26, 9, 21, 35, 87, 35, 62, 62, 90, 42, 87, 9, 48, 38, 74],
    [97, 100, 7, 20, 64, 7, 15, 92, 63, 6, 41, 4, 67, 5, 40, 7, 69, 72, 17, 75, 80, 57, 76, 66, 24, 50, 49, 0, 79, 33, 84, 63, 7, 67, 29, 83, 24, 14, 3, 99, 64, 52, 64, 80, 55, 74, 53, 30, 16, 67, 8, 41, 41, 5, 48, 0, 22, 61, 21, 72, 8, 85, 34, 45, 58, 57, 85, 91, 22, 100, 34, 65, 84, 15, 4, 49, 22, 75, 81, 76, 69, 25, 66, 75, 54, 17, 84, 30, 5, 30, 77, 55, 21, 67, 43, 66, 54, 27, 13, 64],
    [62, 83, 5, 50, 6, 84, 43, 47, 73, 35, 12, 13, 47, 70, 43, 23, 39, 61, 26, 69, 56, 82, 35, 62, 66, 81, 38, 65, 10, 64, 43, 2, 47, 37, 13, 21, 82, 21, 67, 72, 79, 47, 64, 29, 77, 34, 7, 96, 22, 40, 99, 43, 8, 23, 19, 56, 38, 98, 23, 62, 10, 56, 9, 82, 17, 32, 89, 5, 18, 11, 16, 6, 9, 97, 80, 75, 85, 7, 4, 35, 57, 96, 13, 61, 100, 41, 83, 16, 38, 75, 96, 90, 46, 46, 13, 98, 80, 67, 98, 79],
    [12, 77, 79, 28, 68, 43, 13, 24, 25, 98, 14, 49, 89, 45, 4, 7, 67, 40, 35, 45, 79, 30, 83, 36, 43, 16, 54, 42, 64, 78, 48, 9, 67, 32, 42, 27, 32, 15, 62, 35, 52, 28, 84, 64, 20, 4, 99, 93, 51, 63, 32, 47, 94, 77, 6, 91, 54, 25, 82, 1, 97, 49, 17, 89, 28, 13, 55, 53, 22, 75, 81, 4, 97, 51, 59, 12, 86, 4, 57, 22, 75, 49, 48, 47, 58, 50, 20, 11, 5, 22, 65, 50, 5, 64, 46, 40, 93, 4, 40, 66],
    [96, 32, 41, 61, 20, 71, 18, 58, 46, 5, 15, 96, 21, 5, 97, 18, 17, 88, 65, 55, 4, 8, 51, 81, 72, 16, 64, 89, 34, 37, 53, 64, 4, 34, 95, 49, 93, 64, 61, 67, 5, 94, 52, 23, 42, 66, 88, 45, 30, 20, 5, 21, 20, 89, 43, 34, 95, 6, 74, 64, 16, 30, 3, 18, 15, 61, 51, 0, 11, 26, 1, 79, 93, 36, 72, 86, 14, 82, 10, 3, 18, 54, 77, 54, 10, 44, 95, 18, 31, 64, 42, 100, 28, 71, 57, 23, 48, 81, 15, 48],
    [57, 45, 96, 31, 91, 80, 70, 19, 33, 70, 9, 0, 78, 44, 41, 17, 62, 11, 73, 7, 9, 49, 18, 91, 21, 96, 65, 4, 0, 55, 42, 45, 7, 80, 55, 88, 85, 19, 81, 2, 43, 7, 46, 59, 47, 35, 34, 21, 78, 53, 45, 29, 21, 94, 94, 65, 15, 19, 48, 47, 20, 26, 100, 73, 1, 10, 78, 56, 68, 90, 93, 54, 62, 32, 49, 61, 0, 64, 24, 70, 30, 46, 60, 17, 94, 12, 97, 60, 32, 17, 18, 86, 50, 3, 10, 11, 44, 98, 92, 77],
